"Date","Time","Identity","Internal IP Address","External IP Address","Action","Destination","Categories"
"2016-04-26","09:00:19","Frankfurt","10.165.155.90","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","09:00:19","Frankfurt","10.165.155.90","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","09:00:19","Frankfurt","10.165.155.90","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","09:00:19","Frankfurt","10.165.155.90","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","09:00:19","Frankfurt","10.165.155.90","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","09:00:18","Frankfurt","10.165.155.90","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","09:00:12","Nashville 7301 User 4","10.164.41.143","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","09:00:12","Nashville 7301 User 4","10.164.41.143","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","09:00:12","Nashville 7301 User 4","10.164.41.143","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","09:00:11","Palo Alto/ISA subnet ","10.164.63.204","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","09:00:02","Barbara","10.164.117.67","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:59:26","Nashville 7301 User 4","10.164.41.179","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:59:22","Frankfurt","10.165.155.107","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:59:22","Frankfurt","10.165.155.107","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:59:22","Frankfurt","10.165.155.107","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:59:22","Frankfurt","10.165.155.107","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:59:22","Frankfurt","10.165.155.107","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:59:22","Frankfurt","10.165.155.107","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:59:14","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:59:07","Nashville 7300 Firewall Admin Lan","10.164.10.154","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:59:07","Nashville 7300 Firewall Admin Lan","10.164.10.154","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:59:07","Nashville 7300 Firewall Admin Lan","10.164.10.154","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:59:02","Savannah 6th Floor A Users","10.167.6.32","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:58:44","Savannah","10.165.3.40","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:58:37","Barbara","10.164.117.67","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:58:37","Nashville 7301 User 1","10.164.38.97","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:58:36","Savannah","10.165.3.40","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:58:35","Nashville","10.165.124.43","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:58:20","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:58:20","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:58:20","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:58:18","Nashville 7300 User 7","10.164.21.47","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:58:14","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:58:14","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:58:14","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:58:12","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:58:12","Proxy13","10.164.50.177","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:59","Nashville 7300 User 6","10.164.20.39","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:58","Savannah 7th Floor B Users","10.167.17.187","198.203.191.14","Blocked","c9msvr1.com","Botnet"
"2016-04-26","08:57:58","Savannah 6th Floor A Users","10.167.6.32","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:57","Nashville 7300 Firewall Admin Lan","10.164.10.154","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:56","Nashville 7301 User 2","10.164.39.9","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:49","Savannah 7th Floor B Users","10.167.17.91","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:47","Nashville 7300 User 1","10.164.14.76","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:45","Savannah 6th Floor A Users","10.167.6.39","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:44","Savannah 6th Floor A Users","10.167.6.39","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:44","Savannah 6th Floor A Users","10.167.6.39","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:43","Frankfurt","10.164.119.72","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:43","Frankfurt","10.164.119.72","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:43","Frankfurt","10.164.119.72","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:42","Frankfurt","10.164.119.72","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:42","Frankfurt","10.164.119.72","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:42","Frankfurt","10.164.119.72","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:40","Nashville","198.203.192.53","198.203.192.126","Blocked","filter.citystaug.com","Malware"
"2016-04-26","08:57:39","Nashville 7301 User 2","10.164.39.45","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:39","Frankfurt","10.164.119.72","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:39","Frankfurt","10.164.119.72","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:39","Nashville","198.203.192.53","198.203.192.126","Blocked","mail.citystaug.com","Malware"
"2016-04-26","08:57:39","Nashville","198.203.192.53","198.203.192.126","Allowed","citystaug.com","Malware"
"2016-04-26","08:57:39","Frankfurt","10.164.119.72","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:39","Frankfurt","10.164.119.72","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:39","Frankfurt","10.164.119.72","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:39","Nashville 7300 User 1","10.164.14.49","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:39","Frankfurt","10.164.119.72","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:39","Frankfurt","10.164.119.72","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:39","Frankfurt","10.164.119.72","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:39","Frankfurt","10.164.119.72","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:39","Frankfurt","10.164.119.72","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:39","Frankfurt","10.164.119.72","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:38","Nashville 7301 User 4","10.164.41.143","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:38","Nashville 7301 User 4","10.164.41.143","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:38","Nashville 7301 User 4","10.164.41.143","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:36","Nashville 7300 User 1","10.164.14.180","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:32","Nashville 7301 User 1","10.164.38.97","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:30","Frankfurt","10.164.112.175","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:27","Savannah 7th Floor B Users","10.167.17.57","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:27","Savannah 7th Floor B Users","10.167.17.57","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:09","Nashville 7300 User 6","10.164.20.39","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:09","Nashville 7300 Firewall Admin Lan","10.164.10.154","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:03","Nashville","10.164.60.55","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:57:00","Nashville 7301 User 4","10.164.41.179","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:59","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:57","Savannah 6th Floor A Users","10.167.6.32","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:55","Nashville 7300 User 4","10.164.18.22","198.203.192.126","Blocked","buzzfolks.com","Malware"
"2016-04-26","08:56:54","Nashville 7300 User 4","10.164.18.22","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:54","Frankfurt","10.165.154.150","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:54","Frankfurt","10.165.154.150","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:54","Frankfurt","10.165.154.150","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:54","Frankfurt","10.165.154.150","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:54","Frankfurt","10.165.154.150","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:54","Frankfurt","10.165.154.150","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:54","Proxy13","10.164.50.177","198.203.192.126","Blocked","news.com.com","Blogs,News/Media,Webmail,Malware"
"2016-04-26","08:56:51","Nashville","198.203.192.52","198.203.192.126","Blocked","unassigned.psychz.net","Business Services,Malware"
"2016-04-26","08:56:49","Proxy13","10.164.50.177","198.203.192.126","Blocked","news.com.com","Blogs,News/Media,Webmail,Malware"
"2016-04-26","08:56:41","Nashville 7300 User 2","10.164.15.63","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:38","Savannah","10.165.115.161","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:32","Development ","10.164.26.137","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:32","Development ","10.164.26.137","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:25","Savannah 8th Floor B Users","10.167.18.40","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:22","Nashville","198.203.192.52","198.203.192.126","Blocked","gmaail.com","Malware"
"2016-04-26","08:56:22","Nashville","198.203.192.52","198.203.192.126","Allowed","gmaail.com","Malware"
"2016-04-26","08:56:17","Nashville","198.203.192.53","198.203.192.126","Blocked","baschco.com","Malware"
"2016-04-26","08:56:17","Nashville","198.203.192.53","198.203.192.126","Allowed","baschco.com","Malware"
"2016-04-26","08:56:15","Nashville 7300 User 6","10.164.20.252","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:15","Nashville 7300 User 6","10.164.20.252","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:15","Nashville 7300 User 6","10.164.20.252","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:14","Nashville 7301 User 1","10.164.38.97","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:09","Nashville 7301 User 3","10.164.40.31","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:08","Barbara","10.164.117.67","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:56:05","Nashville","198.203.192.52","198.203.192.126","Blocked","mx.spamexperts.com","Software/Technology,Malware"
"2016-04-26","08:55:57","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:55","Nashville 7301 User 1","10.164.38.27","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:55","Nashville 7301 User 1","10.164.38.27","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:55","NASH 7300 USER 06","10.164.20.76","198.203.191.14","Blocked","www.khartunerz.com","Malware"
"2016-04-26","08:55:55","Nashville 7301 User 1","10.164.38.27","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:55","NASH 7300 USER 06","10.164.20.76","198.203.191.14","Blocked","www.khartunerz.com","Malware"
"2016-04-26","08:55:55","NASH 7300 USER 06","10.164.20.76","198.203.191.14","Blocked","www.khartunerz.com","Malware"
"2016-04-26","08:55:48","Savannah 8th Floor B Users","10.167.18.60","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:41","Nashville 7301 User 2","10.164.39.63","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:40","Nashville","198.203.192.52","198.203.192.126","Blocked","alarushealthcare.com","Drive-by Downloads/Exploits"
"2016-04-26","08:55:40","Nashville","198.203.192.52","198.203.192.126","Allowed","alarushealthcare.com","Drive-by Downloads/Exploits"
"2016-04-26","08:55:38","Savannah 6th Floor B Users ","10.167.16.126","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:35","DRAC Barbara ","10.164.127.47","195.245.90.57","Blocked","hkxgvx4azwsojfvhzdtw7tuhlp8mfl.odesaconflate.com","Malware"
"2016-04-26","08:55:33","Savannah 7th Floor A Users","10.167.7.90","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:31","Nashville 7300 User 6","10.164.20.61","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:31","Nashville 7300 User 6","10.164.20.61","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:31","Nashville 7300 User 6","10.164.20.61","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:31","Nashville","10.164.60.55","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:29","Nashville 7300 User 6","10.164.20.61","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:29","Nashville 7300 User 5","10.164.19.113","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:29","Nashville 7300 User 6","10.164.20.61","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:29","Nashville 7300 User 6","10.164.20.61","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:23","Savannah 8th Floor A Users","10.167.8.47","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:22","Savannah 8th Floor B Users","10.167.18.51","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:22","Savannah 8th Floor B Users","10.167.18.36","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:11","Development ","10.164.26.137","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:11","Development ","10.164.26.137","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:07","Nashville 7301 User 4","10.164.41.179","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:55:00","Nashville 7300 User 1","10.164.14.76","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:54:58","Savannah RIB-01","10.164.141.139","198.203.191.14","Blocked","ssl01.groovinads.com","Classifieds,Malware"
"2016-04-26","08:54:58","Nashville 7301 User 4","10.164.41.179","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:54:58","Proxy13","10.164.50.177","198.203.192.126","Blocked","ssl01.groovinads.com","Classifieds,Malware"
"2016-04-26","08:54:55","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:54:55","Barbara","10.164.117.67","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:54:34","Nashville 7300 User 1","10.164.14.56","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:54:33","Savannah","10.164.38.97","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:54:31","Nashville 7301 User 1","10.164.38.27","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:54:31","Nashville 7301 User 1","10.164.38.27","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:54:31","Nashville 7301 User 1","10.164.38.27","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:54:28","Nashville 7300 User 1","10.164.14.56","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:54:26","Nashville","198.203.192.52","198.203.192.126","Blocked","baschco.com","Malware"
"2016-04-26","08:54:26","Nashville","198.203.192.52","198.203.192.126","Allowed","baschco.com","Malware"
"2016-04-26","08:54:22","Nashville","198.203.192.53","198.203.192.126","Blocked","gimail.com","Malware"
"2016-04-26","08:54:22","Nashville","198.203.192.53","198.203.192.126","Allowed","gimail.com","Malware"
"2016-04-26","08:54:22","Savannah 8th Floor A Users","10.167.8.89","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:54:22","Savannah 7th Floor B Users","10.167.17.28","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:54:22","Savannah 7th Floor B Users","10.167.17.28","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:54:22","Savannah 7th Floor B Users","10.167.17.28","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:54:15","Savannah 8th Floor A Users","10.167.8.89","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:54:09","Nashville","10.164.60.55","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:54:00","Frankfurt","10.164.112.176","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:57","Nashville 7301 User 4","10.164.41.173","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:57","Savannah","10.165.115.161","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:53","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:53","Nashville 7301 User 4","10.164.41.179","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:52","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:52","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:52","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:51","Nashville","10.164.68.71","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:50","Savannah 6th Floor A Users","10.167.6.55","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:47","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:47","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:47","Savannah","10.165.0.46","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:41","Nashville 7301 User 4","10.164.41.179","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:38","Nashville","198.203.192.53","198.203.192.126","Blocked","vacationhomesnewbraunfels.com","Malware"
"2016-04-26","08:53:32","Nashville","198.203.192.52","198.203.192.126","Blocked","boticanativa.com","Malware"
"2016-04-26","08:53:27","Savannah 8th Floor B Users","10.167.18.51","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:26","Frankfurt","10.164.112.175","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:25","Savannah 7th Floor B Users","10.167.17.113","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:25","Savannah 7th Floor B Users","10.167.17.113","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:25","Savannah 7th Floor B Users","10.167.17.113","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:23","Savannah","10.165.0.40","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:19","Frankfurt","10.165.156.29","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:17","Nashville 7301 User 4","10.164.41.8","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:53:08","Nashville 7300 User 1","10.164.14.172","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:52:51","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:52:46","Savannah 7th Floor B Users","10.167.17.66","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:52:46","Nashville 7300 User 1","10.164.14.76","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:52:43","Nashville 7301 User 4","10.164.41.179","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:52:39","Nashville","10.165.21.39","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:52:36","Nashville","198.203.192.52","198.203.192.126","Blocked","sunriseenterpriseinc.com","Malware"
"2016-04-26","08:52:35","Nashville","198.203.192.52","198.203.192.126","Blocked","mail.sunriseenterpriseinc.com","Malware"
"2016-04-26","08:52:35","Nashville 7300 User 5","10.164.19.113","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:52:33","Savannah","10.165.115.111","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:52:31","Nashville 7300 User 1","10.164.14.116","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:52:31","Nashville 7300 User 1","10.164.14.116","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:52:31","Nashville 7300 User 1","10.164.14.116","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:52:29","Nashville","198.203.192.52","198.203.192.126","Blocked","ampyoursalesnow.com","Malware"
"2016-04-26","08:52:29","Nashville","198.203.192.52","198.203.192.126","Allowed","ampyoursalesnow.com","Malware"
"2016-04-26","08:52:28","NASH 7300 USER 05","10.164.19.34","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:52:27","Nashville 7300 User 6","10.164.20.222","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:52:20","Nashville 7300 User 2","10.164.15.107","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:52:10","Savannah 8th Floor B Users","10.167.18.51","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:52:04","Frankfurt","10.165.156.29","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:52","Savannah","10.164.38.97","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:44","Nashville 7300 User 6","10.164.20.177","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:44","Nashville 7300 User 6","10.164.20.177","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:44","Nashville 7300 User 6","10.164.20.177","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:41","Nashville 7301 User 4","10.164.41.179","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:39","Barbara","10.164.117.201","195.245.90.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:34","Nashville 7300 User 6","10.164.20.177","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:34","Nashville 7300 User 6","10.164.20.177","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:34","Nashville 7300 User 6","10.164.20.177","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:31","Savannah 8th Floor B Users","10.167.18.53","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:30","Nashville 7300 User 3","10.164.17.178","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:26","Savannah 8th Floor A Users","10.167.8.97","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:17","Savannah 6th Floor A Users","10.167.6.43","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:17","Savannah 6th Floor A Users","10.167.6.43","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:17","Savannah 6th Floor A Users","10.167.6.43","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:16","Savannah 8th Floor A Users","10.167.8.102","198.203.191.14","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:12","Nashville 7301 User 4","10.164.41.143","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:12","Nashville 7301 User 4","10.164.41.143","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:12","Nashville 7301 User 4","10.164.41.143","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:06","Frankfurt","10.165.156.29","193.155.119.57","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:01","Nashville 7301 User 4","10.164.41.143","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:01","Nashville 7301 User 4","10.164.41.143","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:01","Nashville 7301 User 4","10.164.41.143","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:00","Nashville 7301 User 4","10.164.41.143","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
"2016-04-26","08:51:00","Nashville 7301 User 4","10.164.41.143","198.203.192.126","Blocked","www.googletagservices.com","FireEye"
